id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
1_13_4_91,1,13,4,91,79,3780,4_6,3875,4_5
1_13_4_97,1,13,4,97,51,3799,4_2,3849,4_6
1_13_4_98,1,13,4,98,68,3804,4_8,3871,4_7
1_13_4_99,1,13,4,99,118,3808,4_4,3960,4_6
1_13_4_105,1,13,4,105,26,3853,4_7,3880,4_5
1_13_4_107,1,13,4,107,95,3856,4_6,3965,4_6
1_13_4_109,1,13,4,109,287,3864,4_2,4212,4_6
1_13_4_110,1,13,4,110,66,3869,4_8,3934,4_8
1_13_4_124,1,13,4,124,75,3959,4_7,4033,4_6
1_13_4_129,1,13,4,129,280,4020,4_6,4307,4_8
1_13_4_135,1,13,4,135,92,4307,4_8,4398,4_8
1_13_4_156,1,13,4,156,722,5279,4_8,6000,4_5
1_13_4_162,1,13,4,162,30,5517,4_8,5546,4_8
1_13_4_168,1,13,4,168,138,5741,4_8,5880,4_6
1_13_4_170,1,13,4,170,118,5744,4_8,5880,4_6
1_13_4_172,1,13,4,172,150,5749,4_8,5939,4_6
1_13_4_184,1,13,4,184,45,5946,4_6,6000,4_6
1_13_5_1,1,13,5,1,34,25,5_7,83,5_5
1_13_5_8,1,13,5,8,29,60,5_7,88,5_2
1_13_5_11,1,13,5,11,32,68,5_6,99,5_2
1_13_5_47,1,13,5,47,29,1340,5_2,1368,5_7
1_13_5_51,1,13,5,51,42,1347,5_1,1388,5_7
1_13_5_103,1,13,5,103,35,2961,5_7,2995,5_1
1_13_5_104,1,13,5,104,24,2971,5_7,2996,5_2
1_13_5_145,1,13,5,145,26,4096,5_8,4121,5_7
1_13_5_146,1,13,5,146,82,4104,5_8,4185,5_8
1_13_5_148,1,13,5,148,28,4110,5_8,4137,5_7
1_13_5_174,1,13,5,174,36,5461,5_7,5496,5_1
1_13_5_175,1,13,5,175,32,5471,5_7,5502,5_5
1_13_6_2,1,13,6,2,35,16,6_4,88,6_4
1_13_6_6,1,13,6,6,66,60,6_8,129,6_3
1_13_6_8,1,13,6,8,45,70,6_4,126,6_3
1_13_6_11,1,13,6,11,39,91,6_8,129,6_3
1_13_6_20,1,13,6,20,56,104,6_8,173,6_3
1_13_6_21,1,13,6,21,70,109,6_4,178,6_3
1_13_6_22,1,13,6,22,35,110,6_1,144,6_3
1_13_6_29,1,13,6,29,68,156,6_4,320,6_4
1_13_6_32,1,13,6,32,57,315,6_3,372,6_8
1_13_6_39,1,13,6,39,178,525,6_0,703,6_8
1_13_6_45,1,13,6,45,76,593,6_0,682,6_0
1_13_6_47,1,13,6,47,25,601,6_3,625,6_0
1_13_6_50,1,13,6,50,905,636,6_4,2277,6_4
1_13_6_51,1,13,6,51,59,643,6_0,701,6_8
1_13_6_54,1,13,6,54,29,660,6_0,688,6_0
1_13_6_57,1,13,6,57,38,1016,6_3,1053,6_8
1_13_6_60,1,13,6,60,64,1280,6_0,1343,6_8
1_13_6_61,1,13,6,61,55,1286,6_0,1340,6_5
1_13_6_63,1,13,6,63,61,1289,6_0,1349,6_5
1_13_6_69,1,13,6,69,35,1317,6_0,1351,6_8
1_13_6_70,1,13,6,70,35,1317,6_0,1351,6_8
1_13_6_79,1,13,6,79,93,1379,6_1,1471,6_0
1_13_6_80,1,13,6,80,26,1759,6_8,1784,6_0
1_13_6_89,1,13,6,89,38,1767,6_8,1804,6_0
1_13_6_90,1,13,6,90,42,1767,6_5,1808,6_0
1_13_6_91,1,13,6,91,24,1772,6_1,1795,6_0
1_13_6_96,1,13,6,96,154,1853,6_4,2006,6_0
1_13_6_97,1,13,6,97,43,1923,6_3,1965,6_5
1_13_6_112,1,13,6,112,59,2409,6_4,2536,6_4
1_13_6_113,1,13,6,113,41,2420,6_0,2460,6_0
1_13_6_116,1,13,6,116,257,2469,6_8,2725,6_0
1_13_6_119,1,13,6,119,54,2700,6_0,2755,6_0
1_13_6_127,1,13,6,127,51,2877,6_8,2927,6_3
1_13_6_129,1,13,6,129,29,2910,6_0,2938,6_3
1_13_6_133,1,13,6,133,63,2999,6_8,3061,6_0
1_13_6_134,1,13,6,134,305,3000,6_5,3328,6_0
1_13_6_136,1,13,6,136,147,3056,6_4,3341,6_4
1_13_6_146,1,13,6,146,166,3679,6_8,3851,6_0
1_13_6_148,1,13,6,148,77,3734,6_4,3916,6_4
1_13_6_149,1,13,6,149,137,3739,6_0,3875,6_2
1_13_6_152,1,13,6,152,67,3978,6_0,4044,6_5
1_13_6_155,1,13,6,155,161,4023,6_8,4185,6_0
1_13_6_158,1,13,6,158,29,4046,6_4,4079,6_4
1_13_6_165,1,13,6,165,30,4093,6_4,4122,6_3
1_13_6_166,1,13,6,166,60,4093,6_4,4160,6_3
1_13_6_220,1,13,6,220,79,5041,6_5,5120,6_0
1_13_6_227,1,13,6,227,28,5114,6_0,5141,6_5
1_13_6_231,1,13,6,231,176,5136,6_4,5311,6_0
1_13_6_238,1,13,6,238,44,5226,6_4,5336,6_4
1_13_7_1,1,13,7,1,169,1,7_6,169,7_1
1_13_7_2,1,13,7,2,43,15,7_0,57,7_8
1_13_7_3,1,13,7,3,28,25,7_1,52,7_5
1_13_7_5,1,13,7,5,44,45,7_0,96,7_7
1_13_7_6,1,13,7,6,30,52,7_0,81,7_4
1_13_7_12,1,13,7,12,26,67,7_1,92,7_7
1_13_7_13,1,13,7,13,33,67,7_1,99,7_8
1_13_7_22,1,13,7,22,100,110,7_6,209,7_1
1_13_7_28,1,13,7,28,150,589,7_0,750,7_6
1_13_7_32,1,13,7,32,178,703,7_7,898,7_6
1_13_7_33,1,13,7,33,157,704,7_8,878,7_6
1_13_7_43,1,13,7,43,87,1191,7_1,1316,7_6
1_13_7_44,1,13,7,44,124,1236,7_1,1370,7_8
1_13_7_46,1,13,7,46,73,1314,7_6,1414,7_5
1_13_7_55,1,13,7,55,35,1343,7_8,1387,7_1
1_13_7_68,1,13,7,68,45,1355,7_7,1399,7_0
1_13_7_74,1,13,7,74,130,1398,7_6,1527,7_0
1_13_7_76,1,13,7,76,138,1521,7_6,1678,7_6
1_13_7_82,1,13,7,82,199,1541,7_6,1760,7_7
1_13_7_90,1,13,7,90,187,1572,7_6,1762,7_8
1_13_7_96,1,13,7,96,168,1591,7_6,1758,7_7
1_13_7_107,1,13,7,107,76,1670,7_6,1745,7_7
1_13_7_129,1,13,7,129,108,2359,7_6,2472,7_4
1_13_7_130,1,13,7,130,32,2433,7_1,2464,7_8
1_13_7_136,1,13,7,136,62,3510,7_0,3577,7_6
1_13_7_137,1,13,7,137,55,3520,7_1,3575,7_6
1_13_7_139,1,13,7,139,30,3530,7_1,3559,7_4
1_13_7_140,1,13,7,140,27,3530,7_0,3556,7_4
1_13_7_144,1,13,7,144,141,3557,7_4,3712,7_6
1_13_7_145,1,13,7,145,179,3560,7_4,3771,7_6
1_13_7_146,1,13,7,146,110,3566,7_1,3675,7_8
1_13_7_148,1,13,7,148,142,3587,7_1,3771,7_6
1_13_7_154,1,13,7,154,140,3741,7_1,3880,7_6
1_13_7_156,1,13,7,156,238,3757,7_6,4024,7_1
1_13_7_160,1,13,7,160,175,3879,7_7,4078,7_4
1_13_7_163,1,13,7,163,303,3965,7_6,4316,7_8
1_13_7_168,1,13,7,168,61,4031,7_6,4092,7_6
1_13_7_169,1,13,7,169,56,4032,7_6,4104,7_7
1_13_7_170,1,13,7,170,266,4045,7_8,4313,7_6
1_13_7_184,1,13,7,184,24,4107,7_4,4130,7_1
1_13_7_188,1,13,7,188,26,4251,7_1,4276,7_5
1_13_7_195,1,13,7,195,34,4461,7_6,4502,7_6
1_13_7_197,1,13,7,197,118,4495,7_6,4612,7_1
1_13_7_203,1,13,7,203,122,4757,7_6,4883,7_7
1_13_7_204,1,13,7,204,27,4839,7_1,4865,7_5
1_13_7_205,1,13,7,205,174,4925,7_8,5146,7_6
1_13_7_207,1,13,7,207,400,4929,7_8,5345,7_1
1_13_7_208,1,13,7,208,47,4989,7_1,5035,7_8
1_13_7_213,1,13,7,213,29,5093,7_1,5121,7_8
1_13_7_220,1,13,7,220,366,5455,7_0,5860,7_1
1_13_7_221,1,13,7,221,29,5464,7_0,5492,7_1
1_13_7_224,1,13,7,224,149,5481,7_1,5638,7_6
1_13_7_235,1,13,7,235,173,5496,7_4,5741,7_6
1_13_7_239,1,13,7,239,134,5545,7_6,5727,7_6
1_13_9_1,1,13,9,1,2254,1,9_7,2921,9_7
1_13_9_2,1,13,9,2,88,1,9_0,90,9_0
1_13_9_3,1,13,9,3,69,1,9_0,78,9_0
1_13_9_5,1,13,9,5,64,31,9_0,102,9_0
1_13_9_6,1,13,9,6,123,69,9_0,191,9_5
1_13_9_14,1,13,9,14,83,401,9_0,531,9_2
1_13_9_16,1,13,9,16,91,505,9_0,598,9_2
1_13_9_17,1,13,9,17,83,505,9_0,588,9_5
1_13_9_24,1,13,9,24,103,630,9_1,737,9_0
1_13_9_29,1,13,9,29,49,792,9_7,858,9_7
1_13_9_30,1,13,9,30,150,1456,9_2,1616,9_0
1_13_9_33,1,13,9,33,48,1651,9_7,1708,9_7
1_13_9_54,1,13,9,54,41,2363,9_7,2403,9_7
1_13_9_55,1,13,9,55,42,2363,9_7,2404,9_7
1_13_9_60,1,13,9,60,51,2731,9_1,2781,9_0
1_13_9_61,1,13,9,61,98,2748,9_2,2853,9_0
1_13_9_62,1,13,9,62,142,2812,9_2,2956,9_0
1_13_9_66,1,13,9,66,120,2956,9_7,3184,9_7
1_13_9_67,1,13,9,67,25,3010,9_8,3034,9_8
1_13_9_68,1,13,9,68,131,3055,9_2,3189,9_0
1_13_9_71,1,13,9,71,76,3221,9_7,3341,9_7
1_13_9_73,1,13,9,73,213,3319,9_2,3535,9_0
1_13_9_74,1,13,9,74,215,3371,9_7,3850,9_7
1_13_9_77,1,13,9,77,186,3795,9_2,3980,9_2
1_13_9_78,1,13,9,78,87,3886,9_7,4166,9_7
1_13_9_91,1,13,9,91,398,4446,9_7,5206,9_7
1_13_9_96,1,13,9,96,26,4514,9_7,4539,9_8
1_13_9_100,1,13,9,100,52,4557,9_7,4615,9_4
1_13_9_101,1,13,9,101,26,4577,9_8,4602,9_8
1_13_9_111,1,13,9,111,142,4862,9_1,5004,9_0
1_13_9_114,1,13,9,114,189,5113,9_2,5308,9_0
1_13_9_115,1,13,9,115,100,5236,9_7,5427,9_7
1_13_9_116,1,13,9,116,331,5461,9_7,6005,9_7
1_13_9_121,1,13,9,121,59,5847,9_7,5906,9_7
1_13_9_122,1,13,9,122,84,5907,9_7,6005,9_7
1_13_10_1,1,13,10,1,81,5,10_0,128,10_1
1_13_10_5,1,13,10,5,74,25,10_0,98,10_1
1_13_10_8,1,13,10,8,102,30,10_0,138,10_1
1_13_10_10,1,13,10,10,76,43,10_0,140,10_1
1_13_10_12,1,13,10,12,49,86,10_0,134,10_1
1_13_10_18,1,13,10,18,62,140,10_0,201,10_0
1_13_10_20,1,13,10,20,52,190,10_0,243,10_0
1_13_10_24,1,13,10,24,173,528,10_8,718,10_0
1_13_10_26,1,13,10,26,65,565,10_0,629,10_0
1_13_10_27,1,13,10,27,168,590,10_8,757,10_4
1_13_10_28,1,13,10,28,80,600,10_5,679,10_4
1_13_10_37,1,13,10,37,42,633,10_1,687,10_4
1_13_10_43,1,13,10,43,59,658,10_1,716,10_0
1_13_10_58,1,13,10,58,144,1268,10_4,1442,10_0
1_13_10_60,1,13,10,60,30,1275,10_4,1304,10_0
1_13_10_61,1,13,10,61,90,1279,10_4,1368,10_0
1_13_10_63,1,13,10,63,66,1285,10_4,1350,10_0
1_13_10_73,1,13,10,73,99,1308,10_0,1415,10_0
1_13_10_79,1,13,10,79,48,1349,10_0,1407,10_0
1_13_10_80,1,13,10,80,97,1366,10_0,1462,10_8
1_13_10_87,1,13,10,87,69,1747,10_0,1815,10_1
1_13_10_88,1,13,10,88,52,1752,10_0,1803,10_1
1_13_10_91,1,13,10,91,45,1763,10_0,1810,10_1
1_13_10_97,1,13,10,97,81,1814,10_0,1903,10_5
1_13_10_99,1,13,10,99,32,1924,10_4,1955,10_1
1_13_10_100,1,13,10,100,95,1938,10_1,2033,10_0
1_13_10_105,1,13,10,105,36,1994,10_4,2029,10_4
1_13_10_107,1,13,10,107,339,2402,10_0,2740,10_4
1_13_10_108,1,13,10,108,55,2412,10_4,2486,10_4
1_13_10_114,1,13,10,114,30,2481,10_0,2526,10_0
1_13_10_117,1,13,10,117,25,2699,10_1,2723,10_2
1_13_10_134,1,13,10,134,37,2783,10_1,2819,10_8
1_13_10_137,1,13,10,137,206,2812,10_0,3054,10_5
1_13_10_140,1,13,10,140,394,2934,10_0,3327,10_8
1_13_10_152,1,13,10,152,63,3489,10_0,3551,10_0
1_13_10_156,1,13,10,156,51,3506,10_0,3556,10_0
1_13_10_158,1,13,10,158,285,3512,10_0,3796,10_5
1_13_10_164,1,13,10,164,38,3557,10_0,3621,10_0
1_13_10_165,1,13,10,165,362,3714,10_4,4119,10_1
1_13_10_167,1,13,10,167,51,3725,10_0,3775,10_0
1_13_10_175,1,13,10,175,85,3986,10_0,4114,10_1
1_13_10_177,1,13,10,177,212,3988,10_5,4200,10_0
1_13_10_178,1,13,10,178,198,3993,10_0,4190,10_4
1_13_10_181,1,13,10,181,30,4074,10_0,4104,10_0
1_13_10_185,1,13,10,185,86,4103,10_0,4190,10_0
1_13_10_188,1,13,10,188,47,4115,10_0,4172,10_0
1_13_10_191,1,13,10,191,86,4222,10_0,4307,10_0
1_13_10_193,1,13,10,193,149,4301,10_0,4449,10_0
1_13_10_194,1,13,10,194,155,4535,10_1,4689,10_0
1_13_10_195,1,13,10,195,26,4597,10_0,4622,10_0
1_13_10_197,1,13,10,197,118,4805,10_0,4935,10_0
1_13_10_198,1,13,10,198,57,4812,10_0,4868,10_8
1_13_10_199,1,13,10,199,44,4882,10_0,4925,10_1
1_13_10_200,1,13,10,200,26,4916,10_0,4941,10_0
1_13_10_204,1,13,10,204,125,4991,10_0,5122,10_8
1_13_10_205,1,13,10,205,266,5073,10_0,5338,10_4
1_13_10_206,1,13,10,206,43,5108,10_0,5153,10_0
1_13_10_208,1,13,10,208,70,5310,10_0,5383,10_0
1_13_10_209,1,13,10,209,53,5312,10_0,5364,10_0
1_13_10_212,1,13,10,212,73,5433,10_0,5509,10_0
1_13_10_213,1,13,10,213,73,5434,10_0,5508,10_0
1_13_10_214,1,13,10,214,66,5435,10_0,5507,10_0
1_13_10_221,1,13,10,221,24,5468,10_0,5492,10_0
1_13_10_223,1,13,10,223,51,5474,10_0,5524,10_0
1_13_12_1,1,13,12,1,35,197,12_7,232,12_5
1_13_12_2,1,13,12,2,46,205,12_7,250,12_5
1_13_12_3,1,13,12,3,40,214,12_7,253,12_8
1_13_12_7,1,13,12,7,81,331,12_0,428,12_2
1_13_12_13,1,13,12,13,48,371,12_8,418,12_7
1_13_12_14,1,13,12,14,57,372,12_8,430,12_7
1_13_12_27,1,13,12,27,213,1718,12_0,1983,12_1
1_13_12_29,1,13,12,29,28,1724,12_8,1751,12_7
1_13_12_31,1,13,12,31,31,2367,12_2,2397,12_7
1_13_12_32,1,13,12,32,46,2372,12_1,2417,12_7
1_13_12_33,1,13,12,33,33,2376,12_2,2408,12_7
1_13_12_35,1,13,12,35,47,2384,12_2,2430,12_7
1_13_12_42,1,13,12,42,164,2433,12_0,2629,12_2
1_13_12_49,1,13,12,49,24,2472,12_7,2495,12_5
1_13_12_53,1,13,12,53,139,2601,12_2,2753,12_0
1_13_12_56,1,13,12,56,32,2714,12_1,2745,12_7
1_13_12_63,1,13,12,63,117,3024,12_2,3165,12_0
1_13_12_64,1,13,12,64,29,3056,12_8,3084,12_7
1_13_12_73,1,13,12,73,39,3661,12_8,3699,12_7
1_13_12_76,1,13,12,76,166,3690,12_0,3855,12_2
1_13_12_78,1,13,12,78,69,3745,12_1,3841,12_0
1_13_12_80,1,13,12,80,32,3844,12_0,3875,12_0
1_13_12_81,1,13,12,81,31,3847,12_0,3879,12_0
1_13_12_94,1,13,12,94,218,3947,12_0,4212,12_1
1_13_12_100,1,13,12,100,226,4002,12_5,4229,12_5
1_13_12_101,1,13,12,101,110,4036,12_1,4156,12_0
1_13_12_115,1,13,12,115,41,4477,12_2,4517,12_7
1_13_12_117,1,13,12,117,33,4479,12_2,4512,12_7
1_13_12_119,1,13,12,119,146,4647,12_0,4792,12_2
1_13_12_120,1,13,12,120,26,4652,12_7,4677,12_7
1_13_12_127,1,13,12,127,168,5340,12_0,5507,12_1
1_13_12_128,1,13,12,128,28,5340,12_0,5367,12_0
1_13_12_132,1,13,12,132,27,5411,12_8,5437,12_7
1_13_12_136,1,13,12,136,27,5440,12_7,5466,12_1
1_13_13_29,1,13,13,29,72,1395,13_1,1466,13_0
1_13_13_31,1,13,13,31,58,1400,13_2,1466,13_0
1_13_13_33,1,13,13,33,80,1406,13_1,1485,13_0
1_13_13_34,1,13,13,34,73,1408,13_1,1480,13_0
1_13_13_54,1,13,13,54,45,2327,13_1,2371,13_8
1_13_13_55,1,13,13,55,36,2334,13_1,2369,13_8
1_13_13_57,1,13,13,57,38,2345,13_1,2382,13_8
1_13_13_62,1,13,13,62,212,2502,13_5,2713,13_8
1_13_13_69,1,13,13,69,63,2636,13_5,2698,13_1
1_13_13_76,1,13,13,76,53,2953,13_8,3005,13_0
1_13_13_78,1,13,13,78,35,2989,13_3,3023,13_8
1_13_13_80,1,13,13,80,53,3001,13_4,3053,13_0
1_13_13_82,1,13,13,82,200,3052,13_1,3262,13_0
1_13_13_88,1,13,13,88,326,3570,13_0,3994,13_8
1_13_13_89,1,13,13,89,63,3689,13_1,3770,13_0
1_13_13_96,1,13,13,96,158,3855,13_8,4012,13_1
1_13_13_115,1,13,13,115,25,3921,13_0,3958,13_0
1_13_13_126,1,13,13,126,108,4093,13_0,4260,13_0
1_13_13_132,1,13,13,132,48,4148,13_4,4195,13_0
1_13_13_139,1,13,13,139,113,4216,13_8,4328,13_1
1_13_13_143,1,13,13,143,41,4256,13_0,4296,13_4
1_13_13_144,1,13,13,144,201,4266,13_0,4473,13_8
1_13_13_147,1,13,13,147,60,4301,13_0,4375,13_0
1_13_13_157,1,13,13,157,92,4379,13_0,4472,13_5
1_13_13_161,1,13,13,161,25,4402,13_3,4426,13_0
1_13_13_179,1,13,13,179,27,5142,13_0,5170,13_0
1_13_13_180,1,13,13,180,43,5144,13_3,5206,13_0
1_13_13_181,1,13,13,181,148,5153,13_0,5300,13_1
1_13_13_182,1,13,13,182,161,5161,13_0,5365,13_0
1_13_13_183,1,13,13,183,114,5171,13_0,5295,13_1
1_13_13_190,1,13,13,190,118,5214,13_0,5345,13_0
1_13_13_196,1,13,13,196,167,5409,13_0,5582,13_0
1_13_13_197,1,13,13,197,32,5442,13_0,5473,13_3
1_13_13_200,1,13,13,200,194,5467,13_8,5683,13_1
1_13_13_207,1,13,13,207,115,5510,13_5,5624,13_0
1_13_13_211,1,13,13,211,39,5594,13_1,5657,13_0
1_13_13_212,1,13,13,212,125,5615,13_0,5747,13_0
1_13_13_214,1,13,13,214,59,5736,13_0,5796,13_0
1_13_13_219,1,13,13,219,35,5745,13_0,5796,13_0
1_13_14_3,1,13,14,3,71,13,14_6,83,14_6
1_13_14_4,1,13,14,4,337,17,14_6,422,14_1
1_13_14_8,1,13,14,8,344,55,14_6,430,14_1
1_13_14_20,1,13,14,20,36,155,14_6,202,14_6
1_13_14_24,1,13,14,24,62,196,14_1,273,14_6
1_13_14_26,1,13,14,26,192,223,14_1,428,14_6
1_13_14_28,1,13,14,28,149,241,14_1,463,14_6
1_13_14_30,1,13,14,30,24,275,14_6,307,14_6
1_13_14_32,1,13,14,32,34,282,14_1,315,14_8
1_13_14_41,1,13,14,41,24,331,14_1,354,14_5
1_13_14_50,1,13,14,50,149,688,14_6,837,14_2
1_13_14_52,1,13,14,52,40,733,14_8,772,14_1
1_13_14_57,1,13,14,57,53,1616,14_6,1668,14_6
1_13_14_61,1,13,14,61,81,1667,14_6,1748,14_1
1_13_14_64,1,13,14,64,27,2367,14_8,2393,14_1
1_13_14_65,1,13,14,65,43,2373,14_8,2415,14_1
1_13_14_68,1,13,14,68,24,2378,14_7,2412,14_1
1_13_14_69,1,13,14,69,30,2378,14_5,2407,14_1
1_13_14_72,1,13,14,72,38,2387,14_8,2424,14_1
1_13_14_87,1,13,14,87,160,2810,14_6,2989,14_8
1_13_14_90,1,13,14,90,102,2840,14_6,2942,14_2
1_13_14_95,1,13,14,95,134,2952,14_6,3085,14_1
1_13_14_111,1,13,14,111,93,4003,14_5,4140,14_8
1_13_14_117,1,13,14,117,110,4121,14_1,4231,14_8
1_13_15_8,1,13,15,8,49,1231,15_3,1279,15_6
1_13_15_9,1,13,15,9,50,1233,15_3,1282,15_7
1_13_15_50,1,13,15,50,67,3695,15_3,3761,15_2
1_13_15_51,1,13,15,51,68,3698,15_3,3765,15_2
1_13_15_54,1,13,15,54,50,4006,15_3,4055,15_6
1_13_15_55,1,13,15,55,49,4008,15_3,4056,15_6
1_13_15_60,1,13,15,60,65,4059,15_3,4140,15_8
1_13_15_61,1,13,15,61,50,4059,15_3,4108,15_6
1_13_15_83,1,13,15,83,38,5916,15_7,5953,15_2
1_13_15_84,1,13,15,84,27,5922,15_7,5948,15_2
1_15_1_1,1,15,1,1,2832,1,1_7,2836,1_6
1_15_1_2,1,15,1,2,42,85,1_6,126,1_5
1_15_1_4,1,15,1,4,34,549,1_6,582,1_5
1_15_1_6,1,15,1,6,62,639,1_5,700,1_6
1_15_1_9,1,15,1,9,25,1318,1_6,1342,1_6
1_15_1_10,1,15,1,10,28,1703,1_6,1730,1_6
1_15_1_11,1,15,1,11,80,1829,1_6,1920,1_6
1_15_1_12,1,15,1,12,27,1841,1_6,1867,1_6
1_15_1_15,1,15,1,15,26,1904,1_6,1930,1_3
1_15_1_16,1,15,1,16,29,2056,1_6,2084,1_6
1_15_1_21,1,15,1,21,227,2743,1_6,2971,1_6
1_15_1_22,1,15,1,22,412,2836,1_4,3281,1_6
1_15_1_23,1,15,1,23,33,2836,1_6,2868,1_5
1_15_1_26,1,15,1,26,44,2897,1_6,2940,1_2
1_15_1_29,1,15,1,29,24,3127,1_4,3150,1_6
1_15_1_34,1,15,1,34,79,3193,1_4,3290,1_6
1_15_1_40,1,15,1,40,32,3284,1_7,3315,1_6
1_15_1_52,1,15,1,52,36,5825,1_5,5860,1_6
1_15_1_53,1,15,1,53,33,5842,1_6,5874,1_5
1_15_2_10,1,15,2,10,156,243,2_0,404,2_8
1_15_2_13,1,15,2,13,86,392,2_1,477,2_0
1_15_2_15,1,15,2,15,126,449,2_2,574,2_0
1_15_3_7,1,15,3,7,275,218,3_0,492,3_0
1_15_3_8,1,15,3,8,30,225,3_0,270,3_0
1_15_3_10,1,15,3,10,52,313,3_0,413,3_0
1_15_3_12,1,15,3,12,32,341,3_2,372,3_0
1_15_3_13,1,15,3,13,45,402,3_0,446,3_5
1_15_3_15,1,15,3,15,34,464,3_0,497,3_0
1_15_3_16,1,15,3,16,44,767,3_0,810,3_3
1_15_3_17,1,15,3,17,44,776,3_1,819,3_8
1_15_3_37,1,15,3,37,83,1991,3_0,2073,3_0
1_15_3_38,1,15,3,38,138,2052,3_0,2211,3_0
1_15_3_42,1,15,3,42,136,2094,3_0,2229,3_0
1_15_3_44,1,15,3,44,40,2141,3_0,2182,3_0
1_15_3_47,1,15,3,47,137,2336,3_0,2472,3_0
1_15_3_48,1,15,3,48,135,2339,3_0,2477,3_0
1_15_3_61,1,15,3,61,133,4454,3_4,4586,3_0
1_15_3_63,1,15,3,63,62,4534,3_0,4602,3_0
1_15_3_64,1,15,3,64,32,4549,3_0,4582,3_3
1_15_3_66,1,15,3,66,37,4564,3_8,4600,3_3
1_15_3_72,1,15,3,72,31,5133,3_0,5163,3_0
1_15_3_75,1,15,3,75,87,5139,3_3,5225,3_0
1_15_3_76,1,15,3,76,46,5231,3_0,5276,3_5
1_15_3_79,1,15,3,79,114,5273,3_4,5391,3_0
1_15_3_81,1,15,3,81,114,5376,3_0,5489,3_0
1_15_3_84,1,15,3,84,51,5650,3_0,5700,3_0
1_15_3_86,1,15,3,86,37,5655,3_0,5691,3_0
1_15_4_15,1,15,4,15,123,818,4_7,940,4_7
1_15_4_17,1,15,4,17,75,842,4_7,935,4_6
1_15_4_25,1,15,4,25,129,2860,4_8,2990,4_6
1_15_4_26,1,15,4,26,208,2946,4_8,3184,4_5
1_15_4_28,1,15,4,28,76,3007,4_7,3092,4_6
1_15_5_39,1,15,5,39,70,2487,5_0,2556,5_1
1_15_5_40,1,15,5,40,25,2508,5_7,2532,5_1
1_15_5_77,1,15,5,77,33,4240,5_2,4273,5_6
1_15_5_78,1,15,5,78,31,4260,5_7,4290,5_2
1_15_6_28,1,15,6,28,53,776,6_4,851,6_4
1_15_6_29,1,15,6,29,39,789,6_0,827,6_3
1_15_6_38,1,15,6,38,40,1266,6_0,1305,6_0
1_15_6_39,1,15,6,39,35,1271,6_0,1305,6_0
1_15_6_74,1,15,6,74,50,2407,6_3,2456,6_8
1_15_6_78,1,15,6,78,37,2423,6_3,2461,6_8
1_15_6_80,1,15,6,80,31,2430,6_3,2460,6_5
1_15_6_89,1,15,6,89,33,2538,6_8,2570,6_3
1_15_6_92,1,15,6,92,141,2558,6_8,2698,6_0
1_15_6_104,1,15,6,104,57,3047,6_0,3103,6_8
1_15_6_106,1,15,6,106,47,3056,6_0,3102,6_5
1_15_6_108,1,15,6,108,33,3072,6_0,3104,6_8
1_15_6_110,1,15,6,110,31,3079,6_0,3109,6_8
1_15_6_111,1,15,6,111,27,3085,6_0,3111,6_8
1_15_6_134,1,15,6,134,95,3551,6_4,3888,6_4
1_15_6_135,1,15,6,135,46,3748,6_3,3793,6_8
1_15_6_143,1,15,6,143,66,4176,6_4,4371,6_4
1_15_6_148,1,15,6,148,88,4298,6_5,4410,6_0
1_15_6_149,1,15,6,149,233,4298,6_8,4552,6_0
1_15_6_150,1,15,6,150,128,4410,6_0,4557,6_0
1_15_6_151,1,15,6,151,105,4421,6_4,4570,6_4
1_15_6_159,1,15,6,159,62,5241,6_4,5381,6_4
1_15_6_163,1,15,6,163,30,5272,6_1,5301,6_0
1_15_6_164,1,15,6,164,53,5371,6_3,5423,6_0
1_15_6_166,1,15,6,166,48,5374,6_3,5421,6_0
1_15_6_172,1,15,6,172,54,5561,6_0,5614,6_8
1_15_6_176,1,15,6,176,61,5572,6_1,5632,6_0
1_15_7_9,1,15,7,9,191,145,7_0,342,7_6
1_15_7_10,1,15,7,10,37,169,7_1,205,7_8
1_15_7_15,1,15,7,15,37,286,7_0,322,7_8
1_15_7_18,1,15,7,18,190,446,7_6,636,7_1
1_15_7_19,1,15,7,19,126,605,7_6,730,7_1
1_15_7_22,1,15,7,22,130,643,7_7,776,7_6
1_15_7_57,1,15,7,57,151,2640,7_0,2790,7_6
1_15_7_59,1,15,7,59,121,2772,7_8,2899,7_6
1_15_7_93,1,15,7,93,49,4247,7_0,4295,7_7
1_15_7_97,1,15,7,97,29,4264,7_1,4292,7_8
1_15_7_98,1,15,7,98,159,4283,7_1,4441,7_6
1_15_7_103,1,15,7,103,245,5297,7_0,5547,7_6
1_15_7_105,1,15,7,105,41,5428,7_1,5468,7_7
1_15_7_106,1,15,7,106,31,5532,7_1,5562,7_8
1_15_9_4,1,15,9,4,193,1291,9_1,1485,9_0
1_15_9_5,1,15,9,5,165,1298,9_5,1471,9_0
1_15_9_18,1,15,9,18,150,2225,9_2,2376,9_0
1_15_9_20,1,15,9,20,69,2275,9_0,2343,9_2
1_15_9_45,1,15,9,45,34,4373,9_1,4406,9_1
1_15_9_46,1,15,9,46,41,4377,9_1,4417,9_1
