camera_dep,camera_ent,day,dep_cam_part_dep,dep_cam_part_ent,dep_frame_dep,dep_frame_ent,ent_cam_part_dep,ent_cam_part_ent,ent_frame_dep,ent_frame_ent,hour,id_dep,id_ent,t_delta,track_dep,track_ent,track_len_dep,track_len_ent,transit
12.0,13.0,13.0,12_2,13_1,2971.0,3036.0,12_0,13_8,2826.0,2977.0,13.0,13_13_12_350,13_13_13_293,2.3703703703703702,350.0,293.0,124.0,60.0,6.0
12.0,13.0,14.0,12_2,13_1,4130.0,4212.0,12_0,13_8,3965.0,4136.0,13.0,14_13_12_102,14_13_13_126,2.3703703703703702,102.0,126.0,156.0,71.0,6.0
9.0,10.0,12.0,9_2,10_0,2607.0,2758.0,9_0,10_1,2469.0,2622.0,19.0,12_19_9_35,12_19_10_41,2.375,35.0,41.0,139.0,129.0,15.0
6.0,7.0,15.0,6_8,7_7,987.0,1017.0,6_4,7_8,897.0,993.0,13.0,15_13_6_35,15_13_7_63,2.4,35.0,63.0,91.0,25.0,6.0
10.0,9.0,11.0,10_5,9_4,2077.0,2108.0,10_0,9_2,1994.0,2083.0,13.0,11_13_10_49,11_13_9_6,2.422222222222222,49.0,6.0,84.0,26.0,6.0
10.0,9.0,10.0,10_5,9_0,5012.0,5176.0,10_0,9_2,4914.0,5018.0,11.0,10_11_10_105,10_11_9_60,2.422222222222222,105.0,60.0,91.0,159.0,6.0
13.0,12.0,12.0,13_8,12_5,4657.0,4735.0,13_1,12_2,4370.0,4663.0,11.0,12_11_13_95,12_11_12_123,2.4444444444444446,95.0,123.0,268.0,73.0,6.0
13.0,12.0,5.0,13_8,12_7,358.0,393.0,13_0,12_2,298.0,364.0,9.0,5_9_13_5,5_9_12_15,2.4444444444444446,5.0,15.0,61.0,30.0,6.0
13.0,12.0,9.0,13_8,12_7,1078.0,1107.0,13_0,12_2,1023.0,1084.0,13.0,9_13_13_23,9_13_12_32,2.4444444444444446,23.0,32.0,56.0,24.0,6.0
13.0,12.0,12.0,13_8,12_0,5726.0,5861.0,13_0,12_2,5658.0,5732.0,11.0,12_11_13_141,12_11_12_200,2.4444444444444446,141.0,200.0,69.0,130.0,6.0
13.0,12.0,9.0,13_8,12_0,1041.0,1163.0,13_3,12_2,1014.0,1047.0,13.0,9_13_13_22,9_13_12_29,2.4444444444444446,22.0,29.0,28.0,98.0,6.0
5.0,7.0,6.0,5_5,7_6,889.0,1039.0,5_0,7_7,834.0,890.0,19.0,6_19_5_24,6_19_7_25,2.4545454545454546,24.0,25.0,56.0,149.0,1.0
10.0,9.0,11.0,10_5,9_0,2560.0,2733.0,10_0,9_1,2428.0,2567.0,15.0,11_15_10_71,11_15_9_55,2.4782608695652177,71.0,55.0,113.0,166.0,7.0
10.0,9.0,11.0,10_5,9_0,2084.0,2249.0,10_0,9_1,1974.0,2091.0,13.0,11_13_10_42,11_13_9_8,2.4782608695652177,42.0,8.0,111.0,159.0,7.0
10.0,9.0,6.0,10_5,9_0,5127.0,5247.0,10_0,9_1,5005.0,5134.0,9.0,6_9_10_112,6_9_9_90,2.4782608695652177,112.0,90.0,115.0,104.0,7.0
10.0,9.0,4.0,10_5,9_0,1098.0,1194.0,10_0,9_1,973.0,1105.0,15.0,4_15_10_22,4_15_9_9,2.4782608695652177,22.0,9.0,123.0,90.0,7.0
7.0,6.0,13.0,7_8,6_3,5773.0,5817.0,7_1,6_4,5748.0,5782.0,19.0,13_19_7_90,13_19_6_96,2.4871794871794872,90.0,96.0,26.0,36.0,9.0
7.0,6.0,4.0,7_8,6_3,1252.0,1302.0,7_1,6_4,1211.0,1261.0,13.0,4_13_7_41,4_13_6_35,2.4871794871794872,41.0,35.0,42.0,42.0,9.0
7.0,6.0,4.0,7_8,6_0,1058.0,1158.0,7_1,6_4,1011.0,1072.0,15.0,4_15_7_25,4_15_6_33,2.5128205128205128,25.0,33.0,48.0,87.0,14.0
7.0,6.0,11.0,7_8,6_0,2019.0,2103.0,7_0,6_4,1962.0,2033.0,13.0,11_13_7_86,11_13_6_54,2.5128205128205128,86.0,54.0,51.0,71.0,14.0
10.0,9.0,6.0,10_5,9_0,5053.0,5139.0,10_0,9_1,4957.0,5055.0,9.0,6_9_10_109,6_9_9_80,2.5217391304347823,109.0,80.0,97.0,85.0,2.0
10.0,9.0,13.0,10_5,9_0,4349.0,4434.0,10_0,9_1,4159.0,4351.0,13.0,13_13_10_323,13_13_9_192,2.5217391304347823,323.0,192.0,183.0,80.0,2.0
10.0,9.0,20.0,10_5,9_0,3741.0,3868.0,10_0,9_1,3645.0,3743.0,11.0,20_11_10_118,20_11_9_78,2.5217391304347823,118.0,78.0,97.0,126.0,2.0
10.0,9.0,1.0,10_5,9_0,2155.0,2230.0,10_0,9_1,2068.0,2157.0,17.0,1_17_10_20,1_17_9_30,2.5217391304347823,20.0,30.0,88.0,74.0,2.0
10.0,9.0,19.0,10_5,9_0,5593.0,5767.0,10_1,9_1,5546.0,5595.0,13.0,19_13_10_223,19_13_9_132,2.5217391304347823,223.0,132.0,48.0,173.0,2.0
9.0,10.0,13.0,9_1,10_1,3727.0,3765.0,9_0,10_5,3677.0,3735.0,19.0,13_19_9_65,13_19_10_92,2.5384615384615383,65.0,92.0,45.0,31.0,8.0
13.0,12.0,2.0,13_8,12_7,4805.0,4833.0,13_1,12_2,4778.0,4806.0,13.0,2_13_13_260,2_13_12_157,2.5555555555555554,260.0,157.0,28.0,28.0,1.0
13.0,12.0,3.0,13_8,12_7,5098.0,5130.0,13_0,12_2,5028.0,5099.0,13.0,3_13_13_164,3_13_12_148,2.5555555555555554,164.0,148.0,71.0,32.0,1.0
13.0,12.0,1.0,13_8,12_0,3023.0,3165.0,13_3,12_2,2989.0,3024.0,13.0,1_13_13_78,1_13_12_63,2.5555555555555554,78.0,63.0,35.0,117.0,1.0
10.0,9.0,13.0,10_5,9_0,182.0,321.0,10_0,9_2,1.0,183.0,13.0,13_13_10_2,13_13_9_5,2.577777777777778,2.0,5.0,166.0,130.0,1.0
10.0,9.0,6.0,10_5,9_0,560.0,689.0,10_0,9_2,428.0,561.0,15.0,6_15_10_6,6_15_9_5,2.577777777777778,6.0,5.0,126.0,128.0,1.0
10.0,9.0,5.0,10_5,9_0,2006.0,2148.0,10_0,9_2,1887.0,2007.0,13.0,5_13_10_76,5_13_9_63,2.577777777777778,76.0,63.0,113.0,126.0,1.0
10.0,9.0,9.0,10_5,9_0,624.0,760.0,10_0,9_2,546.0,625.0,15.0,9_15_10_12,9_15_9_8,2.577777777777778,12.0,8.0,79.0,136.0,1.0
10.0,9.0,11.0,10_5,9_0,2464.0,2507.0,10_0,9_2,2414.0,2465.0,15.0,11_15_10_70,11_15_9_45,2.577777777777778,70.0,45.0,51.0,43.0,1.0
10.0,9.0,20.0,10_5,9_0,436.0,529.0,10_0,9_2,399.0,437.0,19.0,20_19_10_21,20_19_9_9,2.577777777777778,21.0,9.0,38.0,88.0,1.0
6.0,5.0,13.0,6_8,5_7,1062.0,1103.0,6_0,5_1,887.0,1067.0,13.0,13_13_6_36,13_13_5_27,2.6,36.0,27.0,142.0,37.0,5.0
6.0,7.0,14.0,6_8,7_1,900.0,925.0,6_0,7_8,824.0,901.0,15.0,14_15_6_17,14_15_7_24,2.6,17.0,24.0,77.0,25.0,1.0
6.0,7.0,2.0,6_8,7_1,3572.0,3603.0,6_0,7_8,3509.0,3573.0,9.0,2_9_6_43,2_9_7_49,2.6,43.0,49.0,64.0,31.0,1.0
6.0,7.0,18.0,6_8,7_6,3978.0,4065.0,6_0,7_8,3912.0,3979.0,15.0,18_15_6_96,18_15_7_54,2.6,96.0,54.0,67.0,84.0,1.0
6.0,7.0,4.0,6_8,7_0,2356.0,2527.0,6_3,7_8,2309.0,2357.0,15.0,4_15_6_63,4_15_7_63,2.6,63.0,63.0,48.0,171.0,1.0
6.0,7.0,12.0,6_8,7_1,2495.0,2530.0,6_3,7_8,2440.0,2496.0,17.0,12_17_6_45,12_17_7_50,2.6,45.0,50.0,56.0,35.0,1.0
6.0,7.0,4.0,6_8,7_6,2829.0,2944.0,6_4,7_8,2774.0,2830.0,13.0,4_13_6_86,4_13_7_119,2.6,86.0,119.0,56.0,115.0,1.0
6.0,7.0,13.0,6_8,7_1,1979.0,2005.0,6_0,7_8,1910.0,1980.0,13.0,13_13_6_92,13_13_7_88,2.6,92.0,88.0,70.0,26.0,1.0
9.0,10.0,13.0,9_2,10_4,886.0,1086.0,9_2,10_1,760.0,906.0,13.0,13_13_9_35,13_13_10_79,2.625,35.0,79.0,117.0,179.0,20.0
12.0,13.0,14.0,12_2,13_1,2998.0,3078.0,12_0,13_8,2957.0,2999.0,15.0,14_15_12_242,14_15_13_125,2.6296296296296298,242.0,125.0,40.0,80.0,1.0
12.0,13.0,19.0,12_2,13_1,1990.0,2064.0,12_0,13_8,1831.0,1991.0,17.0,19_17_12_132,19_17_13_105,2.6296296296296298,132.0,105.0,130.0,74.0,1.0
14.0,13.0,6.0,14_8,13_0,1894.0,1978.0,14_1,13_5,1866.0,1901.0,15.0,6_15_14_54,6_15_13_74,2.666666666666667,54.0,74.0,29.0,78.0,7.0
14.0,13.0,15.0,14_8,13_0,744.0,847.0,14_1,13_5,705.0,751.0,13.0,15_13_14_1,15_13_13_17,2.666666666666667,1.0,17.0,40.0,73.0,7.0
14.0,13.0,14.0,14_8,13_0,4116.0,4201.0,14_1,13_5,4092.0,4123.0,13.0,14_13_14_51,14_13_13_122,2.666666666666667,51.0,122.0,25.0,52.0,7.0
7.0,6.0,12.0,7_8,6_0,584.0,623.0,7_6,6_8,416.0,585.0,17.0,12_17_7_9,12_17_6_4,2.6923076923076925,9.0,4.0,169.0,39.0,1.0
9.0,10.0,14.0,9_2,10_1,1394.0,1432.0,9_0,10_5,1215.0,1396.0,15.0,14_15_9_30,14_15_10_64,2.7058823529411766,30.0,64.0,173.0,37.0,2.0
14.0,13.0,16.0,14_8,13_1,3554.0,3662.0,14_1,13_8,3520.0,3556.0,13.0,16_13_14_15,16_13_13_27,2.7272727272727275,15.0,27.0,35.0,107.0,2.0
14.0,13.0,9.0,14_8,13_1,4891.0,5018.0,14_1,13_8,4856.0,4893.0,13.0,9_13_14_104,9_13_13_167,2.7272727272727275,104.0,167.0,36.0,125.0,2.0
14.0,13.0,9.0,14_8,13_1,1519.0,1569.0,14_7,13_8,1493.0,1521.0,13.0,9_13_14_21,9_13_13_37,2.7272727272727275,21.0,37.0,27.0,49.0,2.0
14.0,13.0,5.0,14_8,13_4,5916.0,5974.0,14_8,13_8,5674.0,5918.0,11.0,5_11_14_113,5_11_13_285,2.7272727272727275,113.0,285.0,234.0,57.0,2.0
13.0,12.0,12.0,13_8,12_0,3698.0,3851.0,13_0,12_1,3193.0,3704.0,15.0,12_15_13_57,12_15_12_58,2.7333333333333334,57.0,58.0,504.0,148.0,6.0
12.0,13.0,1.0,12_2,13_1,2629.0,2698.0,12_0,13_5,2433.0,2636.0,13.0,1_13_12_42,1_13_13_69,2.742857142857143,42.0,69.0,164.0,63.0,7.0
12.0,13.0,4.0,12_2,13_0,3275.0,3306.0,12_0,13_5,3128.0,3282.0,17.0,4_17_12_73,4_17_13_98,2.742857142857143,73.0,98.0,147.0,25.0,7.0
4.0,2.0,13.0,4_5,2_0,4355.0,4465.0,4_6,2_1,4150.0,4356.0,13.0,13_13_4_158,13_13_2_132,2.763157894736842,158.0,132.0,138.0,110.0,1.0
4.0,2.0,9.0,4_5,2_2,1047.0,1255.0,4_6,2_1,946.0,1048.0,17.0,9_17_4_17,9_17_2_24,2.763157894736842,17.0,24.0,95.0,174.0,1.0
4.0,2.0,3.0,4_5,2_0,758.0,979.0,4_6,2_1,732.0,759.0,19.0,3_19_4_28,3_19_2_18,2.763157894736842,28.0,18.0,27.0,200.0,1.0
4.0,2.0,15.0,4_5,2_0,5166.0,5332.0,4_6,2_1,5021.0,5167.0,13.0,15_13_4_378,15_13_2_167,2.763157894736842,378.0,167.0,117.0,143.0,1.0
4.0,2.0,11.0,4_5,2_0,379.0,468.0,4_6,2_1,306.0,380.0,11.0,11_11_4_7,11_11_2_9,2.763157894736842,7.0,9.0,74.0,87.0,1.0
2.0,4.0,19.0,2_8,4_6,3603.0,3711.0,2_0,4_4,3499.0,3608.0,9.0,19_9_2_73,19_9_4_91,2.8,73.0,91.0,103.0,87.0,5.0
3.0,4.0,6.0,3_5,4_8,2079.0,2336.0,3_0,4_8,2043.0,2081.0,11.0,6_11_3_50,6_11_4_42,2.806451612903226,50.0,42.0,37.0,256.0,2.0
13.0,14.0,7.0,13_5,14_6,5468.0,5686.0,13_8,14_8,5389.0,5469.0,15.0,7_15_13_67,7_15_14_101,2.8421052631578947,67.0,101.0,80.0,213.0,1.0
12.0,13.0,20.0,12_2,13_0,2165.0,2233.0,12_7,13_4,2131.0,2174.0,13.0,20_13_12_62,20_13_13_80,2.8571428571428577,62.0,80.0,35.0,60.0,9.0
12.0,13.0,12.0,12_2,13_0,5006.0,5093.0,12_7,13_4,4971.0,5015.0,15.0,12_15_12_96,12_15_13_123,2.8571428571428577,96.0,123.0,36.0,76.0,9.0
12.0,13.0,14.0,12_2,13_0,2981.0,3104.0,12_0,13_4,2893.0,2990.0,15.0,14_15_12_236,14_15_13_122,2.8571428571428577,236.0,122.0,89.0,95.0,9.0
4.0,2.0,3.0,4_5,2_5,1618.0,1741.0,4_6,2_4,1530.0,1624.0,11.0,3_11_4_39,3_11_2_46,2.8846153846153846,39.0,46.0,88.0,116.0,6.0
4.0,2.0,12.0,4_5,2_0,5259.0,5382.0,4_2,2_4,4944.0,5265.0,13.0,12_13_4_321,12_13_2_190,2.8846153846153846,321.0,190.0,247.0,94.0,6.0
4.0,2.0,7.0,4_5,2_0,1871.0,2093.0,4_6,2_4,1587.0,1877.0,13.0,7_13_4_74,7_13_2_89,2.8846153846153846,74.0,89.0,244.0,184.0,6.0
7.0,6.0,4.0,7_8,6_3,1246.0,1309.0,7_1,6_5,1199.0,1254.0,13.0,4_13_7_40,4_13_6_34,2.884615384615385,40.0,34.0,48.0,56.0,8.0
2.0,3.0,9.0,2_2,3_1,4572.0,4608.0,2_2,3_8,4525.0,4578.0,11.0,9_11_2_79,9_11_3_107,2.9166666666666665,79.0,107.0,48.0,31.0,6.0
2.0,3.0,7.0,2_2,3_0,4930.0,5000.0,2_0,3_8,4831.0,4936.0,9.0,7_9_2_87,7_9_3_81,2.9166666666666665,87.0,81.0,100.0,65.0,6.0
13.0,12.0,19.0,13_5,12_0,1478.0,1638.0,13_2,12_2,1417.0,1488.0,17.0,19_17_13_79,19_17_12_91,2.916666666666667,79.0,91.0,59.0,124.0,10.0
4.0,3.0,3.0,4_8,3_0,5101.0,5210.0,4_8,3_1,4830.0,5114.0,13.0,3_13_4_210,3_13_3_163,2.928571428571429,210.0,163.0,272.0,97.0,13.0
4.0,3.0,11.0,4_8,3_0,1602.0,1639.0,4_6,3_8,1476.0,1609.0,11.0,11_11_4_30,11_11_3_19,2.928571428571429,30.0,19.0,122.0,31.0,7.0
14.0,13.0,9.0,14_8,13_0,4900.0,4947.0,14_1,13_4,4865.0,4909.0,13.0,9_13_14_105,9_13_13_171,2.9629629629629637,105.0,171.0,36.0,32.0,9.0
14.0,13.0,10.0,14_8,13_0,387.0,472.0,14_1,13_1,348.0,397.0,13.0,10_13_14_3,10_13_13_9,2.9714285714285715,3.0,9.0,40.0,76.0,10.0
14.0,13.0,15.0,14_8,13_8,3517.0,3606.0,14_1,13_4,3476.0,3532.0,19.0,15_19_14_72,15_19_13_50,3.0370370370370363,72.0,50.0,40.0,75.0,15.0
14.0,13.0,10.0,14_8,13_0,395.0,475.0,14_1,13_4,358.0,410.0,13.0,10_13_14_5,10_13_13_14,3.0370370370370363,5.0,14.0,38.0,63.0,15.0
4.0,3.0,20.0,4_8,3_0,1288.0,1395.0,4_6,3_8,1211.0,1289.0,13.0,20_13_4_81,20_13_3_44,3.071428571428571,81.0,44.0,78.0,107.0,1.0
5.0,6.0,13.0,5_2,6_0,701.0,772.0,5_7,6_5,673.0,702.0,13.0,13_13_5_15,13_13_6_15,3.08,15.0,15.0,29.0,71.0,1.0
5.0,6.0,13.0,5_2,6_0,716.0,777.0,5_7,6_5,691.0,717.0,13.0,13_13_5_17,13_13_6_26,3.08,17.0,26.0,26.0,61.0,1.0
14.0,12.0,12.0,14_8,12_0,2868.0,2949.0,14_6,12_1,2798.0,2870.0,11.0,12_11_14_35,12_11_12_66,3.090909090909091,35.0,66.0,71.0,54.0,2.0
2.0,4.0,18.0,2_2,4_7,4786.0,4915.0,2_0,4_7,4616.0,4790.0,9.0,18_9_2_29,18_9_4_42,3.095238095238095,29.0,42.0,171.0,126.0,4.0
7.0,6.0,3.0,7_8,6_5,3784.0,3838.0,7_8,6_5,3748.0,3786.0,15.0,3_15_7_69,3_15_6_94,3.115384615384615,69.0,94.0,37.0,53.0,2.0
14.0,12.0,9.0,14_5,12_0,1533.0,1684.0,14_6,12_1,1411.0,1539.0,13.0,9_13_14_12,9_13_12_73,3.125,12.0,73.0,120.0,121.0,6.0
13.0,14.0,3.0,13_5,14_1,5158.0,5191.0,13_0,14_8,4901.0,5165.0,13.0,3_13_13_156,3_13_14_113,3.1578947368421053,156.0,113.0,206.0,27.0,7.0
6.0,7.0,5.0,6_5,7_6,187.0,393.0,6_0,7_7,126.0,193.0,15.0,5_15_6_4,5_15_7_9,3.176470588235294,4.0,9.0,62.0,193.0,6.0
6.0,7.0,6.0,6_5,7_6,3824.0,4075.0,6_0,7_7,3186.0,3830.0,9.0,6_9_6_89,6_9_7_73,3.176470588235294,89.0,73.0,633.0,244.0,6.0
6.0,7.0,1.0,6_5,7_0,1349.0,1399.0,6_0,7_7,1289.0,1355.0,13.0,1_13_6_63,1_13_7_68,3.176470588235294,63.0,68.0,61.0,45.0,6.0
9.0,10.0,4.0,9_2,10_4,4097.0,4125.0,9_0,10_8,4044.0,4102.0,17.0,4_17_9_75,4_17_10_95,3.1818181818181817,75.0,95.0,54.0,24.0,5.0
9.0,10.0,9.0,9_2,10_1,5282.0,5331.0,9_0,10_8,4910.0,5287.0,9.0,9_9_9_74,9_9_10_79,3.1818181818181817,74.0,79.0,360.0,45.0,5.0
2.0,4.0,10.0,2_5,4_6,2099.0,2216.0,2_0,4_4,1961.0,2105.0,11.0,10_11_2_29,10_11_4_56,3.1923076923076925,29.0,56.0,139.0,112.0,6.0
2.0,4.0,1.0,2_5,4_6,581.0,840.0,2_0,4_4,435.0,587.0,19.0,1_19_2_11,1_19_4_18,3.1923076923076925,11.0,18.0,147.0,188.0,6.0
4.0,2.0,14.0,4_5,2_0,3803.0,3905.0,4_6,2_1,3710.0,3810.0,15.0,14_15_4_46,14_15_2_51,3.236842105263158,46.0,51.0,94.0,77.0,7.0
12.0,13.0,14.0,12_2,13_1,5272.0,5318.0,12_0,13_5,5111.0,5273.0,15.0,14_15_12_327,14_15_13_186,3.257142857142857,327.0,186.0,152.0,46.0,1.0
12.0,13.0,14.0,12_2,13_1,5238.0,5304.0,12_0,13_5,5177.0,5239.0,15.0,14_15_12_343,14_15_13_180,3.257142857142857,343.0,180.0,57.0,66.0,1.0
2.0,3.0,1.0,2_2,3_0,3937.0,4271.0,2_2,3_5,3809.0,3945.0,13.0,1_13_2_108,1_13_3_104,3.2727272727272725,108.0,104.0,129.0,321.0,8.0
4.0,3.0,3.0,4_8,3_0,3590.0,3647.0,4_6,3_4,3289.0,3601.0,11.0,3_11_4_117,3_11_3_150,3.2799999999999994,117.0,150.0,300.0,47.0,11.0
4.0,3.0,18.0,4_8,3_8,3409.0,3587.0,4_6,3_4,3275.0,3420.0,13.0,18_13_4_203,18_13_3_97,3.2799999999999994,203.0,97.0,101.0,145.0,11.0
4.0,3.0,13.0,4_8,3_0,1477.0,1559.0,4_6,3_4,1326.0,1488.0,13.0,13_13_4_39,13_13_3_138,3.2799999999999994,39.0,138.0,145.0,72.0,11.0
4.0,2.0,13.0,4_8,2_0,2755.0,2861.0,4_7,2_1,2584.0,2756.0,13.0,13_13_4_87,13_13_2_59,3.352941176470588,87.0,59.0,140.0,100.0,1.0
4.0,2.0,13.0,4_8,2_0,3357.0,3535.0,4_6,2_1,3196.0,3358.0,13.0,13_13_4_111,13_13_2_72,3.352941176470588,111.0,72.0,162.0,145.0,1.0
4.0,2.0,13.0,4_8,2_0,4830.0,5054.0,4_6,2_1,4754.0,4831.0,13.0,13_13_4_204,13_13_2_168,3.352941176470588,204.0,168.0,67.0,174.0,1.0
5.0,6.0,15.0,5_1,6_7,865.0,983.0,5_7,6_8,819.0,871.0,13.0,15_13_5_16,15_13_6_24,3.3636363636363638,16.0,24.0,47.0,112.0,6.0
5.0,6.0,1.0,5_1,6_3,2532.0,2570.0,5_7,6_8,2508.0,2538.0,15.0,1_15_5_40,1_15_6_89,3.3636363636363638,40.0,89.0,25.0,33.0,6.0
5.0,6.0,20.0,5_1,6_0,2927.0,3079.0,5_8,6_8,2821.0,2933.0,17.0,20_17_5_50,20_17_6_60,3.3636363636363638,50.0,60.0,107.0,131.0,6.0
12.0,13.0,1.0,12_2,13_0,4986.0,5080.0,12_7,13_8,4678.0,4993.0,11.0,1_11_12_96,1_11_13_132,3.3703703703703702,96.0,132.0,309.0,88.0,7.0
12.0,13.0,1.0,12_2,13_0,1993.0,2060.0,12_4,13_8,1602.0,2000.0,15.0,1_15_12_24,1_15_13_53,3.3703703703703702,24.0,53.0,357.0,61.0,7.0
6.0,7.0,20.0,6_8,7_1,4692.0,4736.0,6_0,7_8,4632.0,4699.0,9.0,20_9_6_54,20_9_7_100,3.4,54.0,100.0,61.0,38.0,7.0
6.0,7.0,5.0,6_8,7_1,170.0,204.0,6_0,7_8,119.0,177.0,15.0,5_15_6_2,5_15_7_4,3.4,2.0,4.0,52.0,28.0,7.0
6.0,7.0,20.0,6_8,7_1,3656.0,3695.0,6_3,7_8,3600.0,3663.0,11.0,20_11_6_148,20_11_7_132,3.4,148.0,132.0,57.0,33.0,7.0
13.0,12.0,2.0,13_8,12_0,4866.0,5003.0,13_0,12_2,4785.0,4873.0,11.0,2_11_13_101,2_11_12_86,3.4444444444444446,101.0,86.0,82.0,128.0,7.0
13.0,12.0,13.0,13_8,12_0,2292.0,2438.0,13_3,12_2,2259.0,2299.0,11.0,13_11_13_68,13_11_12_71,3.4444444444444446,68.0,71.0,34.0,139.0,7.0
4.0,3.0,13.0,4_8,3_0,5705.0,5890.0,4_7,3_5,5512.0,5709.0,9.0,13_9_4_94,13_9_3_105,3.4705882352941178,94.0,105.0,194.0,176.0,4.0
10.0,9.0,6.0,10_5,9_0,3741.0,3901.0,10_0,9_1,3601.0,3749.0,9.0,6_9_10_74,6_9_9_70,3.4782608695652177,74.0,70.0,141.0,135.0,8.0
10.0,9.0,1.0,10_5,9_0,3561.0,4263.0,10_5,9_1,3371.0,3569.0,17.0,1_17_10_48,1_17_9_44,3.4782608695652177,48.0,44.0,191.0,678.0,8.0
7.0,6.0,16.0,7_8,6_0,4647.0,4756.0,7_0,6_4,4613.0,4655.0,11.0,16_11_7_32,16_11_6_31,3.4871794871794872,32.0,31.0,35.0,102.0,8.0
10.0,9.0,3.0,10_5,9_0,3042.0,3112.0,10_4,9_1,3006.0,3043.0,9.0,3_9_10_70,3_9_9_55,3.5217391304347823,70.0,55.0,31.0,62.0,1.0
10.0,9.0,15.0,10_5,9_0,2073.0,2285.0,10_1,9_1,2049.0,2074.0,11.0,15_11_10_102,15_11_9_34,3.5217391304347823,102.0,34.0,25.0,212.0,1.0
6.0,5.0,13.0,6_8,5_7,1853.0,1891.0,6_0,5_1,1783.0,1859.0,13.0,13_13_6_71,13_13_5_47,3.6,71.0,47.0,71.0,33.0,6.0
6.0,5.0,1.0,6_8,5_0,4535.0,4678.0,6_3,5_1,4481.0,4541.0,19.0,1_19_6_34,1_19_5_81,3.6,34.0,81.0,55.0,112.0,6.0
4.0,2.0,12.0,4_8,2_0,2593.0,2702.0,4_6,2_1,2466.0,2601.0,19.0,12_19_4_57,12_19_2_80,3.647058823529412,57.0,80.0,115.0,88.0,8.0
4.0,2.0,12.0,4_8,2_0,5259.0,5301.0,4_6,2_1,5162.0,5267.0,13.0,12_13_4_341,12_13_2_191,3.647058823529412,341.0,191.0,95.0,35.0,8.0
6.0,5.0,1.0,6_5,5_7,4551.0,4585.0,6_0,5_2,4494.0,4558.0,11.0,1_11_6_127,1_11_5_63,3.6666666666666665,127.0,63.0,58.0,28.0,7.0
2.0,3.0,2.0,2_2,3_0,3151.0,3190.0,2_0,3_4,2996.0,3164.0,13.0,2_13_2_72,2_13_3_139,3.6999999999999993,72.0,139.0,141.0,27.0,13.0
9.0,10.0,10.0,9_2,10_1,1060.0,1090.0,9_0,10_5,990.0,1061.0,11.0,10_11_9_12,10_11_10_20,3.7058823529411766,12.0,20.0,71.0,30.0,1.0
2.0,3.0,7.0,2_2,3_0,4115.0,4200.0,2_1,3_5,3666.0,4116.0,13.0,7_13_2_134,7_13_3_63,3.7272727272727275,134.0,63.0,392.0,85.0,1.0
14.0,13.0,3.0,14_8,13_1,4640.0,4698.0,14_6,13_8,4485.0,4641.0,15.0,3_15_14_80,3_15_13_226,3.7272727272727275,80.0,226.0,156.0,32.0,1.0
3.0,4.0,3.0,3_5,4_8,2060.0,2298.0,3_0,4_8,1981.0,2061.0,11.0,3_11_3_90,3_11_4_67,3.806451612903226,90.0,67.0,80.0,212.0,1.0
3.0,4.0,9.0,3_5,4_7,4079.0,4123.0,3_8,4_8,3918.0,4080.0,13.0,9_13_3_150,9_13_4_138,3.806451612903226,150.0,138.0,162.0,44.0,1.0
12.0,13.0,19.0,12_2,13_0,675.0,993.0,12_0,13_4,605.0,683.0,13.0,19_13_12_80,19_13_13_36,3.8571428571428577,80.0,36.0,71.0,301.0,8.0
12.0,13.0,10.0,12_2,13_0,1818.0,1988.0,12_0,13_4,1682.0,1826.0,13.0,10_13_12_31,10_13_13_59,3.8571428571428577,31.0,59.0,136.0,160.0,8.0
3.0,2.0,18.0,3_5,2_0,5118.0,5198.0,3_0,2_1,5081.0,5134.0,17.0,18_17_3_151,18_17_2_134,3.90909090909091,151.0,134.0,38.0,51.0,16.0
2.0,3.0,18.0,2_2,3_1,5444.0,5479.0,2_0,3_8,5368.0,5451.0,15.0,18_15_2_74,18_15_3_79,3.9166666666666665,74.0,79.0,77.0,29.0,7.0
14.0,13.0,3.0,14_8,13_0,4777.0,4996.0,14_1,13_4,4750.0,4785.0,13.0,3_13_14_98,3_13_13_149,3.9629629629629637,98.0,149.0,28.0,191.0,8.0
14.0,13.0,3.0,14_8,13_0,4760.0,4860.0,14_1,13_4,4729.0,4768.0,13.0,3_13_14_97,3_13_13_146,3.9629629629629637,97.0,146.0,32.0,86.0,8.0
2.0,4.0,10.0,2_5,4_6,2205.0,2266.0,2_0,4_7,2091.0,2212.0,11.0,10_11_2_37,10_11_4_66,4.027027027027027,37.0,66.0,115.0,55.0,7.0
2.0,4.0,10.0,2_2,4_6,5602.0,5666.0,2_0,4_7,5507.0,5605.0,15.0,10_15_2_40,10_15_4_153,4.095238095238095,40.0,153.0,96.0,58.0,3.0
7.0,6.0,3.0,7_8,6_0,3424.0,3653.0,7_0,6_5,3373.0,3425.0,17.0,3_17_7_59,3_17_6_76,4.115384615384615,59.0,76.0,52.0,224.0,1.0
7.0,6.0,7.0,7_8,6_1,2879.0,2936.0,7_6,6_5,2826.0,2880.0,9.0,7_9_7_49,7_9_6_36,4.115384615384615,49.0,36.0,54.0,57.0,1.0
7.0,6.0,13.0,7_8,6_0,1087.0,1161.0,7_1,6_5,902.0,1088.0,13.0,13_13_7_39,13_13_6_58,4.115384615384615,39.0,58.0,186.0,74.0,1.0
